Customer ID,Age,Contract Type,Monthly Charges,Tenure,Churn
CUST-12469,58,Month-to-Month,90.19,60,No
CUST-12470,34,Month-to-Month,42.72,9,Yes
CUST-12471,29,Month-to-Month,20.41,31,Yes
CUST-12472,74,One Year,54.29,69,No
CUST-12473,63,Month-to-Month,116.89,24,No
CUST-12474,49,One Year,89.5,24,Yes
CUST-12475,32,Month-to-Month,60.13,45,Yes
CUST-12476,33,Month-to-Month,39.26,37,No
CUST-12477,71,One Year,55.61,58,No
CUST-12478,39,Month-to-Month,36.98,23,No
CUST-12479,45,One Year,30.63,35,No
CUST-12480,37,Month-to-Month,110.67,63,No
CUST-12481,50,One Year,119.77,6,Yes
CUST-12482,27,Month-to-Month,36.41,6,Yes
CUST-12483,57,Two Year,25.45,30,No
CUST-12484,49,Month-to-Month,52.97,1,Yes
CUST-12485,67,Two Year,66.17,63,No
CUST-12486,77,Month-to-Month,40.48,8,Yes
CUST-12487,50,One Year,50.14,28,No
CUST-12488,19,Month-to-Month,40.09,33,No
CUST-12489,50,Two Year,97.43,53,No
CUST-12490,50,Month-to-Month,91.26,38,Yes
CUST-12491,58,Month-to-Month,83.5,52,Yes
CUST-12492,30,Month-to-Month,58.72,11,Yes
CUST-12493,47,Month-to-Month,110.9,2,Yes
CUST-12494,50,Month-to-Month,116.95,53,No
CUST-12495,30,Two Year,37.36,68,No
CUST-12496,69,Two Year,42.3,7,No
CUST-12497,43,Month-to-Month,72.56,67,No
CUST-12498,39,Two Year,29.13,9,No
CUST-12499,56,Month-to-Month,63.64,63,No
CUST-12500,19,Month-to-Month,78.18,11,Yes
CUST-12501,55,One Year,72.21,37,No
CUST-12502,56,One Year,53.09,14,No
CUST-12503,43,Two Year,74.24,19,No
CUST-12504,63,Month-to-Month,115.88,8,Yes
CUST-12505,75,One Year,40.6,7,No
CUST-12506,67,Month-to-Month,85.48,59,No
CUST-12507,32,Month-to-Month,24.34,63,No
CUST-12508,51,Month-to-Month,26.64,7,Yes
CUST-12509,59,Two Year,75.18,55,No
CUST-12510,72,Two Year,30.49,3,No
CUST-12511,61,One Year,22.23,67,No
CUST-12512,66,Month-to-Month,37.15,18,No
CUST-12513,57,Month-to-Month,76.48,45,No
CUST-12514,28,Month-to-Month,90.33,36,Yes
CUST-12515,78,Month-to-Month,40.25,16,No
CUST-12516,20,Month-to-Month,86.83,29,No
CUST-12517,76,One Year,38.25,59,No
CUST-12518,23,Month-to-Month,81.35,18,Yes
CUST-12519,26,Month-to-Month,61.2,49,No
CUST-12520,23,Month-to-Month,85.38,46,Yes
CUST-12521,26,Month-to-Month,119.51,29,Yes
CUST-12522,56,Month-to-Month,113.78,70,No
CUST-12523,48,Two Year,20.43,50,No
CUST-12524,49,One Year,108.54,55,No
CUST-12525,58,Two Year,26.65,27,No
CUST-12526,67,Month-to-Month,115.3,7,Yes
CUST-12527,29,Month-to-Month,48.18,41,No
CUST-12528,25,Month-to-Month,58.2,11,Yes
CUST-12529,25,Two Year,29.16,5,No
CUST-12530,67,One Year,31.23,66,No
CUST-12531,45,Month-to-Month,92.67,56,No
CUST-12532,79,Month-to-Month,114.43,12,Yes
CUST-12533,37,Month-to-Month,81.07,42,Yes
CUST-12534,79,One Year,91.59,10,Yes
CUST-12535,64,Two Year,96.2,28,No
CUST-12536,76,One Year,46.28,7,No
CUST-12537,24,Month-to-Month,24.52,14,No
CUST-12538,28,Month-to-Month,20.19,69,No
CUST-12539,37,Month-to-Month,55.06,61,No
CUST-12540,33,Month-to-Month,44.15,51,No
CUST-12541,21,Month-to-Month,26.23,42,Yes
CUST-12542,23,One Year,37.95,8,Yes
CUST-12543,75,One Year,32.45,50,No
CUST-12544,39,Month-to-Month,111.49,1,Yes
CUST-12545,43,Two Year,34.03,69,No
CUST-12546,20,Month-to-Month,73.76,11,Yes
CUST-12547,58,Month-to-Month,79.31,48,No
CUST-12548,77,Month-to-Month,74.35,10,Yes
CUST-12549,59,Month-to-Month,29.91,15,No
CUST-12550,31,Month-to-Month,51.88,47,No
CUST-12551,28,Month-to-Month,25.13,25,Yes
CUST-12552,35,Month-to-Month,59.57,6,Yes
CUST-12553,71,Two Year,38.86,11,No
CUST-12554,29,Month-to-Month,76.16,17,Yes
CUST-12555,40,Month-to-Month,89.28,15,Yes
CUST-12556,29,Month-to-Month,73.21,16,No
CUST-12557,30,One Year,63.42,56,No
CUST-12558,42,Month-to-Month,58.73,66,No
CUST-12559,62,Two Year,104.17,36,No
CUST-12560,68,Month-to-Month,41.94,38,No
CUST-12561,75,Month-to-Month,93.42,3,Yes
CUST-12562,36,One Year,95.75,18,Yes
CUST-12563,72,Month-to-Month,61.92,54,No
CUST-12564,63,Month-to-Month,49.73,17,No
CUST-12565,53,Month-to-Month,67.05,13,Yes
CUST-12566,62,One Year,29.32,63,No
CUST-12567,25,Month-to-Month,24.59,14,No
CUST-12568,46,Month-to-Month,31.16,59,No
CUST-12569,72,Two Year,38.71,36,No
CUST-12570,70,Month-to-Month,70.42,18,No
CUST-12571,72,Two Year,104.91,5,Yes
CUST-12572,49,One Year,43.56,14,No
CUST-12573,68,Month-to-Month,113.52,25,Yes
CUST-12574,61,Month-to-Month,115.49,44,No
CUST-12575,35,Month-to-Month,115.89,39,Yes
CUST-12576,23,One Year,103.76,12,No
CUST-12577,35,One Year,56.38,61,No
CUST-12578,36,One Year,27.27,62,No
CUST-12579,39,Two Year,76.88,53,No
CUST-12580,54,One Year,75.87,53,No
CUST-12581,49,Month-to-Month,105.0,28,Yes
CUST-12582,73,Month-to-Month,119.6,35,Yes
CUST-12583,58,Two Year,70.82,65,No
CUST-12584,76,Month-to-Month,54.52,3,Yes
CUST-12585,20,Month-to-Month,38.59,43,Yes
CUST-12586,45,One Year,20.48,50,No
CUST-12587,27,Month-to-Month,70.91,71,No
CUST-12588,68,Two Year,75.55,9,No
CUST-12589,52,One Year,102.49,36,No
CUST-12590,78,Month-to-Month,70.46,23,Yes
CUST-12591,46,Two Year,111.65,50,No
CUST-12592,71,Month-to-Month,82.81,55,No
CUST-12593,32,Month-to-Month,104.03,12,Yes
CUST-12594,50,Month-to-Month,34.83,32,Yes
CUST-12595,24,Month-to-Month,105.53,24,Yes
CUST-12596,29,Month-to-Month,87.51,67,Yes
CUST-12597,66,Month-to-Month,37.02,27,Yes
CUST-12598,47,Month-to-Month,38.98,61,No
CUST-12599,38,Month-to-Month,112.65,19,Yes
CUST-12600,48,One Year,23.22,51,No
CUST-12601,75,Two Year,66.25,64,No
CUST-12602,78,Month-to-Month,51.35,2,Yes
CUST-12603,41,Month-to-Month,86.51,36,Yes
CUST-12604,37,Month-to-Month,103.96,11,Yes
CUST-12605,54,Month-to-Month,56.04,68,No
CUST-12606,21,One Year,62.69,68,No
CUST-12607,45,One Year,118.19,64,No
CUST-12608,61,Month-to-Month,98.39,1,Yes
CUST-12609,79,Month-to-Month,109.72,26,No
CUST-12610,37,Month-to-Month,63.88,11,Yes
CUST-12611,77,One Year,43.41,2,Yes
CUST-12612,41,Month-to-Month,61.19,40,Yes
CUST-12613,67,Two Year,91.61,4,Yes
CUST-12614,66,One Year,30.94,37,No
CUST-12615,68,Month-to-Month,47.05,61,No
CUST-12616,49,One Year,24.66,5,No
CUST-12617,58,Two Year,63.23,15,No
CUST-12618,53,One Year,102.74,67,No
CUST-12619,75,Month-to-Month,22.47,26,No
CUST-12620,70,Month-to-Month,87.53,6,Yes
CUST-12621,51,Two Year,113.25,44,No
CUST-12622,53,One Year,43.69,58,No
CUST-12623,19,One Year,89.36,46,No
CUST-12624,32,Two Year,117.51,42,No
CUST-12625,51,Two Year,116.23,48,No
CUST-12626,53,Two Year,43.49,27,No
CUST-12627,23,Month-to-Month,30.03,20,No
CUST-12628,56,Month-to-Month,34.83,70,No
CUST-12629,59,One Year,90.2,35,Yes
CUST-12630,68,One Year,92.58,48,No
CUST-12631,68,One Year,87.42,67,No
CUST-12632,75,Month-to-Month,53.61,68,No
CUST-12633,71,One Year,36.98,52,No
CUST-12634,78,One Year,78.08,68,No
CUST-12635,29,Month-to-Month,68.37,4,Yes
CUST-12636,20,Month-to-Month,92.88,39,Yes
CUST-12637,62,Month-to-Month,64.14,21,Yes
CUST-12638,35,Month-to-Month,53.86,66,No
CUST-12639,57,Month-to-Month,49.35,16,No
CUST-12640,38,Month-to-Month,41.15,7,Yes
CUST-12641,32,Month-to-Month,46.57,9,Yes
CUST-12642,50,One Year,29.48,17,No
CUST-12643,52,One Year,54.69,12,No
CUST-12644,43,Two Year,23.66,57,No
CUST-12645,25,Month-to-Month,38.64,45,No
CUST-12646,53,Month-to-Month,94.68,11,Yes
CUST-12647,65,Two Year,52.55,13,No
CUST-12648,47,Month-to-Month,86.82,31,Yes
CUST-12649,40,Two Year,91.69,26,No
CUST-12650,59,Two Year,78.12,63,No
CUST-12651,61,Month-to-Month,115.87,31,Yes
CUST-12652,31,Two Year,22.14,22,No
CUST-12653,31,Month-to-Month,93.87,6,Yes
CUST-12654,19,Month-to-Month,115.88,20,No
CUST-12655,72,One Year,106.23,10,Yes
CUST-12656,54,Month-to-Month,36.79,35,Yes
CUST-12657,22,Two Year,52.68,26,No
CUST-12658,55,Month-to-Month,37.25,71,No
CUST-12659,62,Month-to-Month,80.13,37,Yes
CUST-12660,58,One Year,91.22,8,Yes
CUST-12661,79,One Year,51.71,5,Yes
CUST-12662,71,Month-to-Month,73.95,44,No
CUST-12663,77,Month-to-Month,89.09,67,Yes
CUST-12664,78,Two Year,62.13,72,No
CUST-12665,64,Month-to-Month,105.4,49,No
CUST-12666,31,Two Year,97.15,36,No
CUST-12667,73,One Year,26.47,26,No
CUST-12668,56,One Year,82.11,45,No
CUST-12669,42,One Year,43.53,61,No
CUST-12670,37,Month-to-Month,75.75,44,No
CUST-12671,19,One Year,115.69,4,Yes
CUST-12672,56,Two Year,107.91,58,No
CUST-12673,23,Month-to-Month,60.45,26,Yes
CUST-12674,34,Two Year,49.15,29,No
CUST-12675,76,Month-to-Month,43.44,9,Yes
CUST-12676,42,Month-to-Month,73.25,36,No
CUST-12677,74,Month-to-Month,31.42,4,No
CUST-12678,45,Two Year,74.93,59,No
CUST-12679,19,Month-to-Month,20.13,37,No
CUST-12680,52,Two Year,52.38,13,No
CUST-12681,54,Two Year,41.99,20,No
CUST-12682,22,Month-to-Month,117.12,17,Yes
CUST-12683,18,Month-to-Month,92.72,51,No
CUST-12684,57,One Year,54.97,55,No
CUST-12685,29,Month-to-Month,29.28,33,No
CUST-12686,73,One Year,71.68,21,No
CUST-12687,53,Month-to-Month,41.34,22,No
CUST-12688,62,Month-to-Month,73.64,25,Yes
CUST-12689,40,One Year,103.54,67,No
CUST-12690,64,Month-to-Month,81.58,12,Yes
CUST-12691,48,Month-to-Month,83.38,15,Yes
CUST-12692,28,Month-to-Month,74.1,2,Yes
CUST-12693,27,Month-to-Month,112.73,4,Yes
CUST-12694,20,Month-to-Month,113.19,45,Yes
CUST-12695,71,Two Year,71.27,13,No
CUST-12696,31,Month-to-Month,50.58,55,No
CUST-12697,33,Month-to-Month,65.96,32,No
CUST-12698,27,One Year,38.66,22,No
CUST-12699,46,Month-to-Month,83.63,55,Yes
CUST-12700,27,Month-to-Month,70.01,17,Yes
CUST-12701,29,Two Year,30.33,70,No
CUST-12702,47,One Year,39.76,51,No
CUST-12703,58,One Year,67.96,8,No
CUST-12704,18,One Year,108.76,61,No
CUST-12705,22,Month-to-Month,76.64,10,Yes
CUST-12706,37,One Year,88.15,19,Yes
CUST-12707,25,Month-to-Month,53.9,14,Yes
CUST-12708,60,Month-to-Month,77.14,67,No
CUST-12709,29,Month-to-Month,64.74,55,No
CUST-12710,18,Month-to-Month,85.91,61,No
CUST-12711,74,Month-to-Month,25.06,56,No
CUST-12712,71,Two Year,69.33,63,No
CUST-12713,37,Month-to-Month,49.6,11,Yes
CUST-12714,45,Month-to-Month,52.62,47,No
CUST-12715,74,Month-to-Month,116.09,6,Yes
CUST-12716,60,Month-to-Month,38.27,34,No
CUST-12717,54,One Year,51.12,65,No
CUST-12718,64,Month-to-Month,70.99,64,No
CUST-12719,54,Month-to-Month,106.3,66,No
CUST-12720,29,Month-to-Month,61.67,31,No
CUST-12721,54,One Year,94.39,62,No
CUST-12722,66,Month-to-Month,105.64,54,No
CUST-12723,66,Month-to-Month,51.0,8,Yes
CUST-12724,73,Month-to-Month,59.28,42,No
CUST-12725,61,Month-to-Month,55.66,41,No
CUST-12726,73,Month-to-Month,103.29,59,No
CUST-12727,45,One Year,24.43,40,No
CUST-12728,64,One Year,50.84,22,No
CUST-12729,32,Two Year,87.94,24,No
CUST-12730,23,Month-to-Month,76.54,38,No
CUST-12731,61,Month-to-Month,63.63,2,Yes
CUST-12732,76,Month-to-Month,73.99,41,Yes
CUST-12733,78,Two Year,39.76,19,No
CUST-12734,37,One Year,63.07,2,Yes
CUST-12735,67,One Year,70.17,62,No
CUST-12736,31,Month-to-Month,110.12,16,Yes
CUST-12737,19,Month-to-Month,46.08,22,No
CUST-12738,26,Month-to-Month,106.78,14,Yes
CUST-12739,54,One Year,84.42,56,No
CUST-12740,37,Two Year,22.03,65,No
CUST-12741,43,Two Year,92.46,45,No
CUST-12742,46,Month-to-Month,23.56,54,No
CUST-12743,18,Month-to-Month,119.74,66,No
CUST-12744,72,Two Year,107.26,46,No
CUST-12745,52,One Year,49.73,33,No
CUST-12746,23,Month-to-Month,45.74,50,No
CUST-12747,54,Month-to-Month,58.14,22,No
CUST-12748,70,Month-to-Month,55.62,40,Yes
CUST-12749,76,Month-to-Month,57.23,39,No
CUST-12750,22,Month-to-Month,51.83,41,Yes
CUST-12751,50,One Year,82.11,68,No
CUST-12752,66,Month-to-Month,36.43,7,Yes
CUST-12753,68,Month-to-Month,104.6,71,No
CUST-12754,31,Month-to-Month,101.24,4,Yes
CUST-12755,29,Two Year,67.65,59,No
CUST-12756,59,One Year,105.27,26,No
CUST-12757,37,Month-to-Month,44.71,31,Yes
CUST-12758,70,Two Year,21.76,69,No
CUST-12759,67,Two Year,81.92,52,No
CUST-12760,41,Month-to-Month,65.79,72,No
CUST-12761,76,Month-to-Month,76.72,21,Yes
CUST-12762,60,One Year,109.93,16,Yes
CUST-12763,79,Two Year,116.99,51,No
CUST-12764,51,Two Year,83.45,16,No
CUST-12765,42,Two Year,96.41,18,No
CUST-12766,67,One Year,28.38,47,No
CUST-12767,46,Month-to-Month,36.07,56,No
CUST-12768,74,Month-to-Month,93.32,28,Yes
CUST-12769,56,Month-to-Month,63.14,56,No
CUST-12770,48,Month-to-Month,64.6,37,Yes
CUST-12771,73,One Year,50.86,16,No
CUST-12772,64,One Year,80.74,65,No
CUST-12773,60,One Year,38.52,60,No
CUST-12774,67,Month-to-Month,82.69,61,No
CUST-12775,40,One Year,37.38,11,No
CUST-12776,61,Month-to-Month,26.38,66,No
CUST-12777,55,Month-to-Month,53.04,32,Yes
CUST-12778,37,One Year,43.11,19,No
CUST-12779,40,One Year,108.9,56,No
CUST-12780,79,Two Year,25.5,5,No
CUST-12781,62,Month-to-Month,37.66,3,Yes
CUST-12782,69,Month-to-Month,74.87,28,No
CUST-12783,33,Month-to-Month,68.11,72,No
CUST-12784,67,Month-to-Month,24.59,29,No
CUST-12785,59,Two Year,20.73,59,No
CUST-12786,77,One Year,118.81,25,No
CUST-12787,72,Two Year,85.88,22,No
CUST-12788,25,Month-to-Month,56.54,71,No
CUST-12789,67,Two Year,67.04,23,No
CUST-12790,38,Month-to-Month,46.66,70,No
CUST-12791,18,Two Year,54.49,40,No
CUST-12792,72,Month-to-Month,84.9,14,Yes
CUST-12793,25,Month-to-Month,108.28,29,Yes
CUST-12794,46,Month-to-Month,38.41,16,No
CUST-12795,49,Two Year,104.04,10,Yes
CUST-12796,55,Month-to-Month,32.16,47,Yes
CUST-12797,22,Month-to-Month,41.5,4,Yes
CUST-12798,64,Two Year,23.72,12,No
CUST-12799,39,Month-to-Month,34.08,42,No
CUST-12800,64,Month-to-Month,111.73,4,Yes
CUST-12801,51,Month-to-Month,65.94,6,Yes
CUST-12802,18,Month-to-Month,27.77,14,No
CUST-12803,72,Two Year,115.97,35,No
CUST-12804,72,One Year,107.9,47,Yes
CUST-12805,43,Month-to-Month,95.47,58,No
CUST-12806,60,Two Year,113.35,65,No
CUST-12807,27,Month-to-Month,42.01,19,Yes
CUST-12808,47,Month-to-Month,103.64,57,No
CUST-12809,67,Month-to-Month,89.0,65,Yes
CUST-12810,35,Month-to-Month,106.98,13,Yes
CUST-12811,34,Month-to-Month,99.69,8,Yes
CUST-12812,43,Two Year,54.65,18,No
CUST-12813,25,One Year,97.44,35,Yes
CUST-12814,64,Month-to-Month,46.25,26,No
CUST-12815,57,One Year,52.86,38,No
CUST-12816,66,One Year,30.79,66,No
CUST-12817,29,Two Year,113.51,26,No
CUST-12818,44,Two Year,49.1,57,No
CUST-12819,25,Month-to-Month,72.06,25,Yes
CUST-12820,42,One Year,59.13,30,No
CUST-12821,63,One Year,115.99,7,Yes
CUST-12822,21,One Year,53.5,27,No
CUST-12823,50,Month-to-Month,97.85,11,Yes
CUST-12824,18,Month-to-Month,105.54,8,Yes
CUST-12825,36,Month-to-Month,63.56,11,Yes
CUST-12826,48,Month-to-Month,57.82,30,No
CUST-12827,33,Month-to-Month,94.77,15,Yes
CUST-12828,31,One Year,111.29,56,No
CUST-12829,70,Month-to-Month,95.49,35,Yes
CUST-12830,65,One Year,42.71,39,No
CUST-12831,22,Month-to-Month,108.83,24,Yes
CUST-12832,58,Two Year,58.76,8,No
CUST-12833,43,Month-to-Month,77.62,43,No
CUST-12834,79,Month-to-Month,103.14,42,Yes
CUST-12835,45,One Year,38.84,41,No
CUST-12836,19,Two Year,98.45,47,No
CUST-12837,67,Two Year,79.62,26,No
CUST-12838,23,Month-to-Month,109.33,52,No
CUST-12839,26,Month-to-Month,37.2,22,No
CUST-12840,50,Two Year,62.07,5,Yes
CUST-12841,58,Month-to-Month,103.28,15,Yes
CUST-12842,42,One Year,21.92,36,No
CUST-12843,65,Month-to-Month,31.22,63,No
CUST-12844,30,Month-to-Month,119.06,49,No
CUST-12845,26,Month-to-Month,48.04,55,No
CUST-12846,70,Month-to-Month,117.55,72,No
CUST-12847,30,One Year,38.25,60,No
CUST-12848,48,Two Year,56.11,57,No
CUST-12849,58,Month-to-Month,95.29,29,Yes
CUST-12850,28,Two Year,85.78,19,No
CUST-12851,21,Month-to-Month,78.11,10,Yes
CUST-12852,51,Month-to-Month,72.99,10,Yes
CUST-12853,78,Month-to-Month,104.34,57,Yes
CUST-12854,55,Two Year,43.49,54,No
CUST-12855,63,One Year,64.25,56,No
CUST-12856,21,One Year,35.55,68,No
CUST-12857,55,Two Year,79.59,69,No
CUST-12858,36,One Year,45.05,55,No
CUST-12859,23,Two Year,53.38,69,No
CUST-12860,51,One Year,67.13,72,No
CUST-12861,35,Two Year,22.68,1,No
CUST-12862,30,Month-to-Month,29.19,12,No
CUST-12863,58,Month-to-Month,88.59,35,Yes
CUST-12864,40,Month-to-Month,62.9,33,Yes
CUST-12865,36,Month-to-Month,106.48,25,Yes
CUST-12866,62,One Year,89.47,16,No
CUST-12867,28,Month-to-Month,20.81,8,Yes
CUST-12868,18,One Year,81.67,35,No
CUST-12869,41,Month-to-Month,29.37,46,No
CUST-12870,79,Month-to-Month,98.09,11,Yes
CUST-12871,71,Month-to-Month,119.15,61,No
CUST-12872,24,Two Year,73.12,44,No
CUST-12873,42,Month-to-Month,88.28,11,Yes
CUST-12874,38,Month-to-Month,43.73,11,Yes
CUST-12875,32,One Year,63.76,22,No
CUST-12876,18,One Year,105.61,62,No
CUST-12877,29,Month-to-Month,36.74,48,No
CUST-12878,75,Month-to-Month,46.55,63,No
CUST-12879,24,Month-to-Month,64.54,51,No
CUST-12880,32,Two Year,91.22,45,No
CUST-12881,38,Month-to-Month,57.59,33,Yes
CUST-12882,36,Month-to-Month,112.77,60,No
CUST-12883,77,Month-to-Month,29.45,2,No
CUST-12884,46,Month-to-Month,57.08,13,No
CUST-12885,42,One Year,90.9,66,No
CUST-12886,50,Month-to-Month,42.6,57,No
CUST-12887,66,Month-to-Month,85.64,43,Yes
CUST-12888,49,Month-to-Month,36.42,45,Yes
CUST-12889,66,Month-to-Month,25.6,31,No
CUST-12890,52,Month-to-Month,32.1,10,No
CUST-12891,61,Two Year,113.0,23,No
CUST-12892,55,One Year,75.18,29,No
CUST-12893,43,Two Year,99.63,31,No
CUST-12894,28,Two Year,53.27,18,No
CUST-12895,52,One Year,79.27,11,Yes
CUST-12896,25,Month-to-Month,69.5,47,No
CUST-12897,63,One Year,114.57,3,Yes
CUST-12898,31,Two Year,94.76,2,Yes
CUST-12899,27,One Year,93.05,54,No
CUST-12900,19,Month-to-Month,24.64,72,No
CUST-12901,63,Month-to-Month,74.97,31,No
CUST-12902,26,Two Year,66.7,8,No
CUST-12903,20,One Year,112.78,43,No
CUST-12904,38,Two Year,45.73,48,No
CUST-12905,43,Month-to-Month,46.98,2,Yes
CUST-12906,25,Month-to-Month,61.13,22,No
CUST-12907,65,Month-to-Month,44.34,5,Yes
CUST-12908,19,One Year,32.92,7,No
CUST-12909,23,Month-to-Month,105.74,20,Yes
CUST-12910,45,Month-to-Month,75.83,2,Yes
CUST-12911,70,Two Year,106.14,32,No
CUST-12912,46,Month-to-Month,103.11,3,Yes
CUST-12913,43,Two Year,48.2,41,No
CUST-12914,42,Month-to-Month,74.77,42,No
CUST-12915,29,Two Year,28.32,45,No
CUST-12916,22,One Year,111.53,71,No
CUST-12917,51,Two Year,60.43,17,No
CUST-12918,65,Two Year,59.37,47,No
CUST-12919,54,Month-to-Month,50.28,69,No
CUST-12920,32,Month-to-Month,66.07,24,Yes
CUST-12921,61,Month-to-Month,45.18,71,No
CUST-12922,53,One Year,57.49,34,No
CUST-12923,32,Two Year,99.99,50,No
CUST-12924,60,Month-to-Month,103.43,42,Yes
CUST-12925,65,One Year,50.42,33,No
CUST-12926,40,Month-to-Month,66.9,27,No
CUST-12927,23,Two Year,107.38,59,No
CUST-12928,63,Two Year,25.27,19,No
CUST-12929,67,Month-to-Month,108.91,3,Yes
CUST-12930,61,Month-to-Month,41.92,71,No
CUST-12931,76,Month-to-Month,87.85,25,Yes
CUST-12932,60,One Year,78.26,15,No
CUST-12933,62,Month-to-Month,75.29,60,No
CUST-12934,38,Month-to-Month,105.94,23,Yes
CUST-12935,40,Month-to-Month,30.16,11,No
CUST-12936,60,Month-to-Month,54.7,59,No
CUST-12937,72,Month-to-Month,73.83,34,No
CUST-12938,33,One Year,101.13,7,Yes
CUST-12939,64,Month-to-Month,41.64,44,No
CUST-12940,70,One Year,100.29,64,No
CUST-12941,77,One Year,59.96,23,No
CUST-12942,32,Month-to-Month,38.89,58,No
CUST-12943,42,Month-to-Month,95.9,20,Yes
CUST-12944,53,One Year,29.09,27,No
CUST-12945,28,Two Year,71.48,60,No
CUST-12946,68,Month-to-Month,26.39,8,No
CUST-12947,32,Month-to-Month,55.64,67,No
CUST-12948,21,Month-to-Month,80.11,2,Yes
CUST-12949,38,One Year,75.61,22,No
CUST-12950,30,Month-to-Month,60.47,70,No
CUST-12951,39,Month-to-Month,62.9,36,Yes
CUST-12952,36,One Year,42.68,24,No
CUST-12953,51,One Year,65.59,12,No
CUST-12954,31,Month-to-Month,115.33,22,No
CUST-12955,78,Month-to-Month,105.05,23,No
CUST-12956,21,One Year,34.52,63,No
CUST-12957,65,Month-to-Month,22.98,30,No
CUST-12958,70,Month-to-Month,113.35,19,Yes
CUST-12959,69,Two Year,72.67,26,No
CUST-12960,63,Month-to-Month,73.78,11,Yes
CUST-12961,44,One Year,98.07,20,Yes
CUST-12962,46,Two Year,51.47,56,No
CUST-12963,64,Month-to-Month,68.19,45,No
CUST-12964,45,Month-to-Month,116.87,68,No
CUST-12965,52,One Year,87.21,47,No
CUST-12966,25,Two Year,35.37,58,No
CUST-12967,33,Two Year,33.32,10,No
CUST-12968,59,One Year,40.43,22,No
CUST-12969,53,Month-to-Month,96.67,71,No
CUST-12970,47,One Year,49.54,24,No
CUST-12971,35,Month-to-Month,22.14,66,No
CUST-12972,19,Month-to-Month,114.42,61,No
CUST-12973,66,Month-to-Month,36.97,7,Yes
CUST-12974,30,Month-to-Month,20.96,72,No
CUST-12975,21,One Year,43.71,38,No
CUST-12976,43,Month-to-Month,43.5,21,Yes
CUST-12977,42,Month-to-Month,62.2,8,Yes
CUST-12978,47,Month-to-Month,112.04,28,Yes
CUST-12979,28,Two Year,107.92,54,No
CUST-12980,24,One Year,65.69,31,No
CUST-12981,48,Month-to-Month,61.09,41,Yes
CUST-12982,61,Month-to-Month,75.5,37,Yes
CUST-12983,27,Month-to-Month,44.35,38,No
CUST-12984,56,Two Year,25.22,51,No
CUST-12985,30,One Year,113.92,37,Yes
CUST-12986,48,Month-to-Month,38.67,31,Yes
CUST-12987,24,One Year,39.84,62,No
CUST-12988,73,Month-to-Month,67.25,18,Yes
CUST-12989,66,Two Year,69.16,6,No
CUST-12990,59,Month-to-Month,21.84,9,Yes
CUST-12991,78,Month-to-Month,34.8,11,Yes
CUST-12992,59,Month-to-Month,57.82,2,Yes
CUST-12993,73,Month-to-Month,88.37,29,No
CUST-12994,53,Two Year,42.84,51,No
CUST-12995,37,Month-to-Month,62.3,69,No
CUST-12996,21,Two Year,75.73,23,No
CUST-12997,71,One Year,108.86,7,Yes
CUST-12998,24,Month-to-Month,52.61,56,No
CUST-12999,71,Month-to-Month,33.36,62,No
CUST-13000,18,Month-to-Month,68.93,15,No
CUST-13001,61,One Year,94.67,53,No
CUST-13002,73,Month-to-Month,30.99,43,No
CUST-13003,62,Month-to-Month,62.47,35,No
CUST-13004,59,Month-to-Month,21.78,14,Yes
CUST-13005,64,One Year,23.36,69,No
CUST-13006,76,Month-to-Month,68.3,49,No
CUST-13007,30,Month-to-Month,49.82,18,Yes
CUST-13008,72,Month-to-Month,104.51,51,No
CUST-13009,39,Month-to-Month,80.22,1,Yes
CUST-13010,71,Two Year,65.39,27,No
CUST-13011,38,Month-to-Month,60.79,64,No
CUST-13012,39,Two Year,69.72,60,No
CUST-13013,45,One Year,24.04,41,No
CUST-13014,26,One Year,109.28,21,No
CUST-13015,43,One Year,119.83,14,No
CUST-13016,26,Month-to-Month,38.15,20,No
CUST-13017,32,Month-to-Month,32.04,11,Yes
CUST-13018,27,One Year,34.36,66,No
CUST-13019,41,Month-to-Month,86.1,24,Yes
CUST-13020,75,One Year,86.14,37,No
CUST-13021,74,Month-to-Month,104.79,24,Yes
CUST-13022,78,Two Year,95.18,15,No
CUST-13023,59,One Year,64.97,12,No
CUST-13024,25,Month-to-Month,81.29,64,No
CUST-13025,41,Month-to-Month,88.83,31,Yes
CUST-13026,33,One Year,71.27,53,No
CUST-13027,66,One Year,67.57,72,No
CUST-13028,43,Month-to-Month,84.51,44,Yes
CUST-13029,44,Two Year,75.75,30,No
CUST-13030,54,Month-to-Month,84.39,35,Yes
CUST-13031,21,Month-to-Month,81.29,21,Yes
CUST-13032,67,Two Year,91.92,63,No
CUST-13033,41,Two Year,84.28,17,Yes
CUST-13034,36,One Year,71.97,12,No
CUST-13035,53,Two Year,88.18,18,No
CUST-13036,77,Month-to-Month,64.95,60,No
CUST-13037,56,Two Year,44.17,67,No
CUST-13038,27,Month-to-Month,20.14,15,No
CUST-13039,42,Month-to-Month,76.0,16,No
CUST-13040,35,Month-to-Month,79.07,22,No
CUST-13041,36,Month-to-Month,117.2,63,No
CUST-13042,53,Month-to-Month,56.15,31,Yes
CUST-13043,27,Month-to-Month,59.41,1,Yes
CUST-13044,50,Month-to-Month,40.18,6,Yes
CUST-13045,72,Month-to-Month,27.05,9,Yes
CUST-13046,67,One Year,97.28,52,No
